,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_Polarizability,formulaB_elements_Polarizability,avg_elements_AtomicVolume,diff_elements_AtomicVolume,avg_elements_AtomicWeight,diff_elements_AtomicWeight,avg_elements_BoilingT,diff_elements_BoilingT,avg_elements_BulkModulus,diff_elements_BulkModulus,avg_elements_Column,diff_elements_Column,avg_elements_CovalentRadius,diff_elements_CovalentRadius,avg_elements_Density,diff_elements_Density,avg_elements_ElectronSurfaceDensityWS,diff_elements_ElectronSurfaceDensityWS,avg_elements_Electronegativity,diff_elements_Electronegativity,avg_elements_FirstIonizationEnergy,diff_elements_FirstIonizationEnergy,avg_elements_GSbandgap,diff_elements_GSbandgap,avg_elements_GSenergy_pa,diff_elements_GSenergy_pa,avg_elements_GSestBCClatcnt,diff_elements_GSestBCClatcnt,avg_elements_GSestFCClatcnt,diff_elements_GSestFCClatcnt,avg_elements_GSvolume_pa,diff_elements_GSvolume_pa,avg_elements_HHIp,diff_elements_HHIp,avg_elements_HHIr,diff_elements_HHIr,avg_elements_HeatCapacityMass,diff_elements_HeatCapacityMass,avg_elements_HeatCapacityMolar,diff_elements_HeatCapacityMolar,avg_elements_HeatFusion,diff_elements_HeatFusion,avg_elements_ICSDVolume,diff_elements_ICSDVolume,avg_elements_MeltingT,diff_elements_MeltingT,avg_elements_MendeleevNumber,diff_elements_MendeleevNumber,avg_elements_MiracleRadius,diff_elements_MiracleRadius,avg_elements_NUnfilled,diff_elements_NUnfilled,avg_elements_NValance,diff_elements_NValance,avg_elements_NdValence,diff_elements_NdValence,avg_elements_Number,diff_elements_Number,avg_elements_Polarizability,diff_elements_Polarizability,avg_elements_ShearModulus,diff_elements_ShearModulus
4251,1.9,29.0,120,203,0.0,1.2,11.8138,5.473,-1.5830253380000001,-4.77382996,0.474,0.193,5.285,6.89,95,17,3.05,28.2,38.883500525,7.288649589999999,110.405825,-61.00364999999999,1947.5,-3231.0,15.45,-27.1,10.0,14,161.5,-83,4880.0,-3520.0,0.6,-1.2,2.045,1.83,8.6434,6.340800000000001,0.7284999999999999,1.4569999999999999,-3.1784276489999996,3.1908046219999995,4.019863602,-0.2554943160000005,5.0647107695,-0.3219026669999998,32.5775,-6.194999999999997,6400.0,-6200,5000.0,3800,0.3335,0.28099999999999997,51.445,48.489999999999995,6.0875,-1.6049999999999995,49.82,30.64,734.9,-938.2,56.0,78,91.5,-183,6.0,-10,11.0,12,5.0,10,47.0,-24,15.625,-25.15,7.5,-15.0
4252,44.0,29.0,189,203,1.23,1.2,6.1077,5.473,-4.563633745,-4.77382996,0.168,0.193,19.9,6.89,35,17,22.7,28.2,32.93762205,-4.603107359999999,154.083325,26.351350000000025,3352.0,-422.0,36.5,15.0,3.0,0,196.0,-14,7853.0,2426.0,1.2149999999999999,0.030000000000000027,1.185,0.1100000000000001,5.79035,0.6347000000000005,0.0,0.0,-4.6687318525,0.21019621499999985,4.0438807035,-0.20746011300000022,5.094970421,-0.2613833640000003,33.129999999999995,-5.089999999999996,9500.0,0,3100.0,0,0.1805,-0.024999999999999994,27.66,0.9200000000000017,13.395,13.009999999999998,32.585,-3.8299999999999983,1487.0,566.0,26.0,18,179.0,-8,6.5,-9,9.5,9,0.0,0,63.5,9,25.45,-5.5,21.5,13.0
4253,170.0,29.0,132,203,1.77,1.2,7.9024,5.473,-8.28548436,-4.77382996,0.449,0.193,13.81,6.89,55,17,8.4,28.2,23.50827035,-23.46181076,98.376325,-85.06264999999999,3348.5,-429.0,99.5,141.0,5.5,5,167.5,-71,7257.0,1234.0,1.4849999999999999,0.5700000000000001,1.48,0.7000000000000002,6.6876999999999995,2.4294000000000002,0.0,0.0,-6.529657159999999,-3.5116544000000003,3.4632670694999996,-1.3686873810000004,4.3634430825,-1.7244380410000004,23.2025,-24.944999999999997,5950.0,-7100,2250.0,-1700,0.321,0.256,26.15,-2.099999999999998,10.35,6.920000000000001,23.14,-22.72,1507.5,607.0,36.0,38,154.0,-58,7.5,-7,6.5,3,3.0,6,42.5,-33,18.3,-19.799999999999997,48.5,67.0
4254,0.0,29.0,122,203,1.31,1.2,5.999301,5.473,-3.0122553030000003,-4.77382996,0.373,0.193,5.585,6.89,74,17,8.12,28.2,27.424844605,-15.628662249999998,105.315325,-71.18464999999999,3020.0,-1086.0,14.5,-29.0,8.0,10,162.5,-81,6272.0,-736.0,1.255,0.1100000000000001,1.47,0.6800000000000002,5.7361505,0.5263010000000001,0.0,0.0,-3.8930426315,1.7615746569999993,3.750580064,-0.7940613920000001,4.725434772,-1.000454662,27.26625,-16.817499999999995,7500.0,-4000,2500.0,-1200,0.28300000000000003,0.18,26.615000000000002,-1.1699999999999982,6.2375,-1.3049999999999997,27.05,-14.899999999999999,753.455,-901.0899999999999,45.5,57,158.5,-49,8.0,-6,9.0,8,5.0,10,45.0,-28,18.16,-20.08,7.5,-15.0
4255,38.0,29.0,196,203,1.21,1.2,6.1498,5.473,-4.65442131,-4.77382996,0.235,0.193,9.67,6.89,27,17,23.5,28.2,34.14445002,-2.1894514199999975,149.078825,16.34235000000001,3543.0,-40.0,33.5,9.0,3.0,0,199.5,-7,7270.5,1261.0,1.205,0.010000000000000009,1.165,0.07000000000000006,5.8114,0.6768000000000001,0.0,0.0,-4.714125635,0.11940864999999956,4.0748465045,-0.1455285110000002,5.133984886,-0.18335443400000084,33.8625,-3.625,9500.0,0,3100.0,0,0.214,0.04199999999999998,32.115,9.830000000000002,8.28,2.7800000000000002,33.739999999999995,-1.5200000000000031,1395.0,382.0,22.0,10,179.5,-7,13.5,5,7.5,5,0.5,1,61.5,5,25.85,-4.699999999999999,18.5,7.0
4256,0.0,29.0,28,203,0.0,1.2,24.587387,5.473,0.0011354000000000002,-4.77382996,5.13,0.193,0.0,6.89,98,17,0.2050522,28.2,18635.637367865,37200.796384270005,72.45512599999999,-136.905048,1783.535,-3558.93,14.5,-29.0,10.5,15,115.5,-175,3320.08925,-6639.8215,0.6,-1.2,0.565,-1.13,15.0301935,19.114387,9.049,18.098,-2.38634728,4.7749653599999995,3.528171924,-1.238877672,4.4452180745000005,-1.560888057,23.99,-23.369999999999997,6350.0,-6300,3500.0,800,2.6614999999999998,4.937,23.993,-6.4140000000000015,3.445,-6.89,26.79,-15.420000000000002,602.0,-1204.0,57.5,81,91.5,-183,5.5,-11,3.5,-3,0.0,0,30.5,-57,14.2025261,-27.9949478,7.5,-15.0
4257,25.0,29.0,132,203,1.24,1.2,10.4375,5.473,-0.250105562,-4.77382996,0.14,0.193,2.295,6.89,71,17,5.36,28.2,29.9254589,-10.627433660000001,170.748825,59.682350000000014,2096.365,-2933.27,27.0,-4.0,7.5,9,167.5,-71,10087.0,6894.0,1.22,0.040000000000000036,1.565,0.8700000000000001,7.9552499999999995,4.9645,0.0,0.0,-2.5119677609999997,4.523724398,3.9216379085,-0.45194570300000025,4.940954151,-0.5694159040000004,30.456293105,-10.437413789999997,7500.0,-4000,3100.0,0,0.1665,-0.05299999999999999,27.5915,0.7830000000000013,4.592499999999999,-4.595,29.16,-10.68,719.16,-969.6800000000001,44.0,54,167.5,-31,5.5,-11,15.5,21,5.0,10,69.5,21,16.78,-22.84,7.5,-15.0
4258,320.0,29.0,141,203,1.83,1.2,8.96702,5.473,-8.84851145,-4.77382996,0.131,0.193,41.12,6.89,60,17,7.6,28.2,24.6938631,-21.09062526,166.562325,51.30935000000002,4132.0,1138.0,174.5,291.0,6.0,6,172.0,-62,14600.0,15920.0,1.5150000000000001,0.6300000000000001,1.665,1.0700000000000003,7.22001,3.49402,0.0,0.0,-6.811170705,-4.074681490000001,3.599653694,-1.0959141319999999,4.5352794615,-1.3807652830000001,24.9425,-21.464999999999996,7500.0,-4000,6100.0,6000,0.162,-0.062,26.15,-2.099999999999998,24.005,34.23,24.19,-20.619999999999997,1971.5,1535.0,38.5,43,159.5,-47,7.0,-8,14.0,18,3.5,7,68.0,18,17.9,-20.6,112.5,195.0
4259,28.0,29.0,207,203,1.18,1.2,5.5769,5.473,-4.927546185,-4.77382996,0.195,0.193,6.2,6.89,13,17,31.1,28.2,36.384910925,2.2914703900000006,139.90656,-2.0021799999999814,3650.0,174.0,28.5,-1.0,3.0,0,205.0,4,6393.0,-494.0,1.19,-0.020000000000000018,1.115,-0.029999999999999805,5.5249500000000005,0.10390000000000033,0.0,0.0,-4.8506880725,-0.15371622500000015,4.171033393,0.04684526600000005,5.2551727715,0.059021336999999896,36.286249999999995,1.2225000000000037,9500.0,0,3100.0,0,0.194,0.0020000000000000018,27.155,-0.08999999999999986,6.545,-0.6899999999999995,35.96,2.9200000000000017,1198.5,-11.0,15.0,-4,185.0,4,10.0,-2,4.0,-2,0.5,1,58.0,-2,29.65,2.900000000000002,14.5,-1.0
4260,6.3,29.0,166,203,0.82,1.2,5.139076,5.473,-1.2602413829999999,-4.77382996,1.228,0.193,2.6,6.89,2,17,24.11,28.2,37.338752305,4.199153150000001,81.94870963999999,-117.91788071999999,2359.5,-2407.0,17.65,-22.7,2.0,-2,184.5,-37,3804.0,-5672.0,1.01,-0.38,1.03,-0.19999999999999984,5.306038,-0.33392399999999967,0.0,0.0,-3.0170356714999995,3.5135885769999997,4.014641925,-0.26593767,5.0581318685,-0.33506046900000097,32.459166665,-6.4316666699999985,5300.0,-8400,1800.0,-2600,0.7105,1.035,27.715,1.0300000000000011,4.745,-4.289999999999999,37.129999999999995,5.259999999999998,787.435,-833.13,9.5,-15,181.5,-3,6.0,-10,3.0,-4,0.0,0,35.0,-48,26.155,-4.09,9.15,-11.7
4261,170.0,29.0,164,203,1.64,1.2,6.75885,5.473,-10.09332153,-4.77382996,0.265,0.193,30.0,6.89,47,17,15.7,28.2,26.620654355,-17.23704275,116.907015,-48.00126999999999,4290.0,1454.0,99.5,141.0,4.0,2,183.5,-39,7605.0,1930.0,1.42,0.43999999999999995,1.365,0.4700000000000002,6.115925,1.28585,0.0,0.0,-7.433575745000001,-5.319491570000001,3.7302539735,-0.8347135730000002,4.699825503,-1.0516732000000006,26.9275,-17.494999999999997,9000.0,-1000,5950.0,5700,0.229,0.07200000000000001,25.9,-2.599999999999998,18.445,23.11,26.325,-16.35,1977.0,1546.0,32.0,30,163.0,-40,9.0,-4,5.0,0,2.0,4,50.0,-18,21.95,-12.5,26.5,23.0
4262,0.0,29.0,58,203,0.0,1.2,21.56454,5.473,0.09403567,-4.77382996,1.03,0.193,0.16399999999999998,6.89,99,17,0.39432,28.2,18633.712432865,37196.94651427,80.543375,-120.72854999999998,1794.96,-3536.08,14.5,-29.0,10.5,15,130.5,-145,3320.45,-6639.1,0.6,-1.2,0.565,-1.13,13.51877,16.091540000000002,6.544,13.088,-2.3398971449999997,4.86786563,3.5412521640000003,-1.212717192,4.461698144500001,-1.527927917,24.1575,-23.034999999999997,4750.0,-9500,1550.0,-3100,0.6115,0.837,23.993,-6.4140000000000015,3.5269999999999997,-6.726,28.795,-11.41,614.28,-1179.44,58.0,82,91.5,-183,5.5,-11,6.5,3,0.0,0,34.5,-49,14.29716,-27.80568,7.5,-15.0
4263,0.0,29.0,190,203,0.0,1.2,6.2657,5.473,-12.94031436,-4.77382996,0.0,0.193,3.2,6.89,22,17,24.8,28.2,27.24200737,-15.99433672,188.953825,96.09235000000001,3918.0,710.0,14.5,-29.0,3.0,0,196.5,-13,13545.0,13810.0,0.6,-1.2,1.245,0.2300000000000002,5.86935,0.7927,0.0,0.0,-8.85707216,-8.166484400000002,3.7385267215,-0.8181680770000002,4.710248512,-1.0308271820000003,27.064375,-17.221249999999998,4750.0,-9500,1550.0,-3100,0.0965,-0.193,13.6,-27.2,5.045,-3.6899999999999995,26.86,-15.280000000000001,1060.5,-287.0,19.5,5,179.0,-8,15.0,8,6.0,2,0.5,1,76.0,34,26.5,-3.3999999999999986,7.5,-15.0
4264,46.0,29.0,146,203,1.15,1.2,7.4166300000000005,5.473,-3.62902961,-4.77382996,0.13,0.193,4.774,6.89,81,17,6.995,28.2,32.79029937,-4.89775272,174.053825,66.29235,2792.5,-1541.0,37.5,17.0,8.5,11,174.5,-57,8990.0,4700.0,1.1749999999999998,-0.050000000000000044,1.73,1.2000000000000002,6.444815,1.9436300000000006,0.0,0.0,-4.201429785,1.1448003499999997,3.9892383185,-0.31674488300000014,5.0261253305,-0.39907354500000025,31.8925,-7.564999999999998,6100.0,-6800,2450.0,-1300,0.1615,-0.063,25.95,-2.5,5.832,-2.1159999999999997,32.41,-4.18,902.3050000000001,-603.39,49.0,64,178.5,-9,7.5,-7,16.5,23,5.0,10,70.5,23,17.5975,-21.205,10.3,-9.4
4265,33.0,29.0,199,203,1.21,1.2,5.582000000000001,5.473,-4.744621343,-4.77382996,0.0,0.193,0.0,6.89,21,17,30.1,28.2,34.193362144999995,-2.0916271700000024,142.953825,4.09235000000001,3418.0,-290.0,31.0,4.0,3.0,0,201.0,-4,6952.0,624.0,1.205,0.010000000000000009,1.1425,0.025000000000000133,5.5275,0.10900000000000087,0.0,0.0,-4.7592256514999995,0.029208616999999215,4.1114767745,-0.07226797100000049,5.1801361345,-0.09105193700000047,34.75875,-1.832499999999996,9500.0,0,3100.0,0,0.0965,-0.193,13.6,-27.2,3.445,-6.89,34.085,-0.8299999999999983,1288.5,169.0,19.0,4,184.0,2,10.0,-2,6.0,2,0.0,0,60.0,2,29.15,1.9000000000000021,16.5,3.0
4266,230.0,29.0,136,203,1.78,1.2,8.9588,5.473,-6.02850968,-4.77382996,0.133,0.193,22.175,6.89,63,17,6.5,28.2,25.29981962,-19.878712219999997,167.995825,54.17635000000001,3830.5,535.0,129.5,201.0,6.5,7,169.5,-67,13865.0,14450.0,1.49,0.5800000000000001,1.7049999999999998,1.15,7.2158999999999995,3.4858000000000002,0.0,0.0,-5.40116982,-1.2546797200000004,3.6281118225,-1.0389978750000002,4.5711344565,-1.3090552930000001,25.347499999999997,-20.654999999999998,7500.0,-4000,6100.0,6000,0.163,-0.06,26.53,-1.3399999999999999,14.5325,15.285,24.8,-19.4,1622.7,837.4000000000001,40.0,46,161.0,-44,6.5,-9,14.5,19,4.5,9,68.5,19,17.35,-21.7,38.0,46.0
4267,380.0,29.0,142,203,1.76,1.2,7.4589,5.473,-7.25364552,-4.77382996,0.243,0.193,26.59,6.89,59,17,8.6,28.2,24.48234277,-21.51366592,121.906575,-38.002149999999986,3765.5,405.0,204.5,351.0,6.0,6,172.5,-61,9545.0,5810.0,1.48,0.56,1.7049999999999998,1.15,6.465949999999999,1.9859,0.0,0.0,-6.01373774,-2.4798155600000005,3.5789727435,-1.137276033,4.5092230965,-1.4328780130000003,24.6575,-22.034999999999997,6350.0,-6300,5550.0,4900,0.218,0.04999999999999999,26.09,-2.219999999999999,16.74,19.7,23.04,-22.92,1720.5,1033.0,38.0,42,157.5,-51,7.0,-8,7.0,4,4.0,8,52.0,-14,18.4,-19.6,82.5,135.0
4268,57.0,29.0,170,203,1.27,1.2,6.561489999999999,5.473,-6.28551309,-4.77382996,0.568,0.193,14.1,6.89,11,17,17.8,28.2,30.124243325000002,-10.229864809999999,92.931781,-95.95173799999999,3333.0,-460.0,43.0,28.0,3.0,0,186.5,-33,4812.5,-3655.0,1.2349999999999999,0.07000000000000006,1.245,0.2300000000000002,6.017244999999999,1.0884899999999993,0.0,0.0,-5.5296715249999995,-1.5116831300000007,3.8452423905,-0.6047367389999998,4.84470183,-0.7619205460000007,28.955,-13.439999999999998,7500.0,-4000,3800.0,1400,0.38049999999999995,0.37499999999999994,26.36,-1.6799999999999997,10.495,7.21,29.73,-9.54,1509.0,610.0,14.0,-6,172.5,-21,10.0,-2,4.0,-2,0.5,1,40.0,-38,23.0,-10.399999999999999,22.0,14.0
4269,8.3,29.0,120,203,0.0,1.2,9.75239,5.473,-3.47079191,-4.77382996,0.321,0.193,6.69,6.89,89,17,3.77,28.2,31.22399018,-8.0303711,109.93382499999998,-61.947649999999996,2260.5,-2605.0,18.65,-20.7,9.5,13,161.5,-83,5729.5,-1821.0,0.6,-1.2,1.8399999999999999,1.42,7.612695,4.27939,0.3995,0.799,-4.122310935,1.3030380499999996,3.9381448834999997,-0.4189317530000003,4.961751636000001,-0.5278209340000002,30.7975,-9.754999999999995,5850.0,-7300,4550.0,2900,0.257,0.128,26.2815,-1.8369999999999962,6.79,-0.1999999999999993,32.155,-4.690000000000001,849.0,-710.0,53.0,72,150.5,-65,6.5,-9,10.5,11,5.0,10,46.5,-25,15.985,-24.43,9.35,-11.3
4270,100.0,29.0,111,203,1.5,1.2,8.15168,5.473,-5.424918005,-4.77382996,0.7120000000000001,0.193,50.21,6.89,78,17,5.53,28.2,27.627776725,-15.222798009999998,84.49657499999999,-112.82215,3368.0,-390.0,64.5,71.0,8.5,11,157.0,-92,4485.0,-4310.0,1.35,0.30000000000000004,1.515,0.77,6.812340000000001,2.678680000000001,0.3865,0.773,-5.0993739824999995,-0.6510880450000007,3.7962302995,-0.7027609210000003,4.782950464000001,-0.8854232780000002,28.057499999999997,-15.234999999999996,7100.0,-4800,2050.0,-2100,0.4525,0.5190000000000001,23.595,-7.210000000000001,28.55,43.32,27.259999999999998,-14.48,1445.5,483.0,47.5,61,146.5,-73,7.5,-7,4.5,-1,0.0,0,36.5,-45,16.865,-22.669999999999998,7.5,-15.0
4271,58.0,29.0,139,203,1.24,1.2,7.34392,5.473,-3.96104709,-4.77382996,0.22699999999999998,0.193,7.15,6.89,80,17,7.06,28.2,31.102980495,-8.272390469999998,129.80882499999998,-22.197649999999996,3219.0,-688.0,43.5,29.0,8.5,11,171.0,-64,6975.0,670.0,1.22,0.040000000000000036,1.545,0.8300000000000001,6.40846,1.87092,0.0,0.0,-4.367438525,0.8127828699999995,4.100225661,-0.09477019799999997,5.1659606195,-0.11940296700000008,34.48,-2.3900000000000006,6050.0,-6900,2350.0,-1500,0.21,0.033999999999999975,27.095,-0.21000000000000085,7.02,0.2600000000000007,30.775,-7.449999999999999,854.54,-698.9200000000001,48.5,63,169.0,-28,7.5,-7,9.5,9,5.0,10,54.5,-9,17.63,-21.14,16.5,3.0
4272,38.7,29.0,194,203,1.22,1.2,5.8638,5.473,-4.629217697,-4.77382996,0.182,0.193,10.15,6.89,29,17,25.5,28.2,33.674334245,-3.1296829699999975,149.91649999999998,18.01770000000002,3533.0,-60.0,33.85,9.700000000000003,3.0,0,198.5,-9,7429.5,1579.0,1.21,0.020000000000000018,1.17,0.08000000000000007,5.6684,0.3908000000000005,0.0,0.0,-4.701523828499999,0.14461226299999996,4.0683041509999995,-0.15861321800000017,5.125742037,-0.19984013200000028,33.705833335,-3.9383333299999954,9500.0,0,3100.0,0,0.1875,-0.01100000000000001,28.055,1.7100000000000009,8.52,3.2600000000000007,33.225,-2.5500000000000007,1416.5,425.0,23.0,12,179.5,-7,8.0,-6,8.0,6,0.0,0,62.0,6,26.85,-2.6999999999999993,18.5,7.0
4273,65.0,29.0,138,203,0.0,1.2,9.0096,5.473,-3.141302507,-4.77382996,0.20199999999999999,0.193,17.38,6.89,90,17,5.5,28.2,34.597932225,-1.282487009999997,134.253825,-13.307649999999995,2412.0,-2302.0,47.0,36.0,9.5,13,170.5,-65,6440.0,-400.0,0.6,-1.2,1.615,0.9700000000000002,7.241300000000001,3.536600000000001,0.23199999999999998,0.46399999999999997,-3.9575662334999997,1.6325274529999998,4.1297928985,-0.0356357230000004,5.2032130045,-0.044898197000000195,35.219166665,-0.9116666699999953,6200.0,-6600,4000.0,1800,0.1975,0.00899999999999998,26.465,-1.4699999999999989,12.135,10.489999999999998,34.22,-0.5600000000000023,963.3299999999999,-481.34000000000003,53.5,73,161.5,-43,6.5,-9,10.5,11,5.0,10,55.5,-7,16.85,-22.7,15.5,1.0
4274,43.0,29.0,145,203,1.12,1.2,6.108194,5.473,-2.27267753,-4.77382996,0.129,0.193,4.1419999999999995,6.89,76,17,7.55,28.2,31.940026144999997,-6.598299170000001,172.64547499999998,63.47565,2654.5,-1817.0,36.0,14.0,8.0,10,174.0,-58,9245.0,5210.0,1.1600000000000001,-0.07999999999999985,1.375,0.4900000000000002,5.790597,0.6351940000000003,0.0,0.0,-3.523253745,2.5011524299999994,3.961584749,-0.3720520220000001,4.991284016,-0.46875617400000014,31.292499999999997,-8.764999999999997,8000.0,-3000,4800.0,3400,0.161,-0.064,26.759999999999998,-0.879999999999999,5.516,-2.748,31.515,-5.969999999999999,890.5,-627.0,46.5,59,177.5,-11,8.0,-6,16.0,22,5.0,10,70.0,22,17.875,-20.65,8.9,-12.2
4275,160.0,29.0,153,203,1.64,1.2,6.7461899999999995,5.473,-8.93926069,-4.77382996,0.489,0.193,21.5,6.89,46,17,12.4,28.2,24.542036975,-21.394277510000002,95.92457499999999,-89.96615,3621.5,117.0,94.5,131.0,4.0,2,178.0,-50,6375.0,-530.0,1.42,0.43999999999999995,1.38,0.5,6.109595,1.2731899999999996,0.0,0.0,-6.856545324999999,-4.16543073,3.5554331240000003,-1.184355272,4.4795650345,-1.4921941370000003,24.342499999999998,-22.665,6400.0,-6200,3250.0,300,0.34099999999999997,0.296,26.045,-2.3099999999999987,14.195,14.61,24.19,-20.619999999999997,1693.5,979.0,31.5,29,158.5,-49,9.0,-4,5.0,0,1.5,3,41.0,-36,20.3,-15.799999999999999,31.0,32.0
4276,41.0,29.0,190,203,1.21,1.2,6.2173,5.473,-6.464599775,-4.77382996,0.298,0.193,11.39,6.89,12,17,22.7,28.2,34.126194305,-2.225962850000002,114.90674999999999,-52.00179999999999,3590.5,55.0,35.0,12.0,3.0,0,196.5,-13,5556.0,-2168.0,1.205,0.010000000000000009,1.1749999999999998,0.09000000000000008,5.84515,0.7443,0.0,0.0,-5.6192148675,-1.6907698150000003,4.081380816999999,-0.13245988600000036,5.142217603500001,-0.1668889990000002,34.019999999999996,-3.309999999999995,9650.0,300,2850.0,-500,0.2455,0.10499999999999998,26.865000000000002,-0.6699999999999982,9.14,4.500000000000001,33.735,-1.5300000000000011,1501.5,595.0,14.5,-5,181.0,-4,10.0,-2,4.0,-2,0.5,1,49.0,-20,25.45,-5.5,20.5,11.0
4277,0.0,29.0,175,203,1.41,1.2,6.6339,5.473,-8.545958555,-4.77382996,0.278,0.193,21.0,6.89,44,17,17.9,28.2,29.2525595,-11.973232459999998,116.06582499999999,-49.68365,4122.5,1119.0,14.5,-29.0,3.5,1,189.0,-28,6575.5,-129.0,1.305,0.20999999999999996,1.23,0.20000000000000018,6.05345,1.1608999999999998,0.0,0.0,-6.6598942574999995,-3.7721285950000008,3.8703780764999998,-0.5544653670000002,4.876370809500001,-0.6985825869999998,29.435,-12.479999999999997,6450.0,-6100,2850.0,-500,0.23550000000000001,0.08500000000000002,26.28,-1.8399999999999999,13.945,14.11,28.895,-11.21,1666.0,924.0,30.5,27,170.5,-25,9.5,-3,4.5,-1,1.0,2,49.5,-19,23.049999999999997,-10.3,24.0,18.0
4278,0.0,230.0,215,136,0.0,1.78,5.17,8.9588,-4.1050022980000005,-6.02850968,0.12,0.133,12.0,22.175,14,63,32.1,6.5,26.396774904999997,22.07262278999999,211.042,31.915999999999997,3785.5,-625.0,115.0,-230.0,6.5,-7,175.5,79,15580.0,-11020.0,0.89,-1.78,1.69,-1.1799999999999997,7.0644,-3.7888,0.0,0.0,-5.066755989000001,1.9235073819999995,3.7868879945,1.3565502190000003,4.771179898,1.709146176,29.76625,29.492500000000003,2750.0,-5500,4550.0,-9100,0.1265,-0.013000000000000012,26.53,1.3399999999999999,17.0875,-10.175,26.275000000000002,22.35,1682.2,-718.4000000000001,38.5,-49,69.5,-139,5.5,7,13.5,-21,5.0,-8,83.5,11,19.3,25.6,30.5,-61.0
4279,100.0,230.0,145,136,1.36,1.78,7.576230000000001,8.9588,-2.76539356,-6.02850968,0.235,0.133,11.3,22.175,65,63,6.99,6.5,16.21805573,1.7151844399999998,151.4761,-87.2158,3266.5,-1663.0,165.0,-130.0,10.5,1,140.5,9,15790.0,-10600.0,1.57,-0.41999999999999993,2.105,-0.34999999999999987,8.267515,-1.3825699999999994,0.0,0.0,-4.39695162,3.26311612,3.1525466955,0.08786762100000045,3.971959942,0.11070626399999917,15.674999999999999,1.3099999999999987,3350.0,-4300,5250.0,-7700,0.184,0.10199999999999998,25.605,-0.509999999999998,16.7375,-10.875,16.075,1.950000000000001,1638.165,-806.47,64.0,2,141.5,5,1.5,-1,17.5,-13,9.5,1,62.5,-31,6.745,0.4900000000000002,45.5,-31.0
4280,76.0,230.0,121,136,1.39,1.78,5.985768,8.9588,-3.74542312,-6.02850968,0.897,0.133,10.71,22.175,73,63,6.8,6.5,15.977444015,1.2339610099999998,111.0327693,-168.1024614,3445.0,-1306.0,153.0,-154.0,11.5,3,128.5,-15,11895.0,-18390.0,1.585,-0.3900000000000001,1.9449999999999998,-0.6699999999999997,7.472284,-2.973032,0.0,0.0,-4.8869664,2.28308656,3.1574253590000003,0.09762494800000043,3.978106673,0.12299972599999975,15.75,1.4600000000000009,3550.0,-3900,5050.0,-8100,0.515,0.764,25.03,-1.6600000000000001,16.442500000000003,-11.465,15.855,1.5099999999999998,1487.435,-1107.93,68.0,10,140.0,2,3.5,3,13.5,-21,4.5,-9,45.5,-65,6.65,0.2999999999999998,43.5,-35.0
4281,130.0,230.0,96,136,1.67,1.78,9.3227,8.9588,-3.755038695,-6.02850968,1.825,0.133,7.895,22.175,67,63,5.6,6.5,11.729319982500002,-7.262287055,102.048091,-186.071818,3420.5,-1355.0,180.0,-100.0,6.0,-8,116.0,-40,11469.0,-19242.0,1.725,-0.1100000000000001,1.9249999999999998,-0.7099999999999997,9.14075,0.3638999999999992,0.0,0.0,-4.8917741875,2.273470985,2.808426183,-0.6003734039999999,3.5383952655,-0.7564230890000001,11.455,-7.13,6750.0,2500,6550.0,-5100,0.979,1.692,21.1515,-9.417000000000002,15.035,-14.280000000000001,11.605,-6.99,1800.7,-481.4000000000001,65.0,4,125.5,-27,1.0,-2,13.0,-22,4.5,-9,41.0,-74,6.05,-0.9000000000000004,96.5,71.0
4282,1.9,230.0,120,136,0.0,1.78,11.8138,8.9588,-1.5830253380000001,-6.02850968,0.474,0.133,5.285,22.175,95,63,3.05,6.5,28.944144415,27.167361809999996,137.494,-115.18,2215.0,-3766.0,115.95,-228.1,13.5,7,128.0,-16,12105.0,-17970.0,0.89,-1.78,2.62,0.6800000000000002,10.3863,2.8550000000000004,0.7284999999999999,1.4569999999999999,-3.805767509,4.445484342,3.5003646644999997,0.7835035589999997,4.410183123,0.9871526260000003,22.25,14.46,4400.0,-2200,8000.0,-2200,0.3035,0.34099999999999997,50.775,49.83,13.73,-16.89,40.12,50.04,1153.6000000000001,-1775.6000000000001,79.0,32,69.5,-139,1.5,-1,20.5,-7,9.5,1,56.5,-43,4.775,-3.45,30.5,-61.0
